id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,prim14_party,prim14_rep_gov,prim14_rep_gov_other,gov14_quin_raun,gov14_quin_raun_other,gov14_quin_brady,gov14_quin_brady_other,gov14_quin_dill,gov14_quin_dill_other,gov14_quin_ruth,gov14_quin_ruth_other,fix_deficit_il14,tax_temp_inc1,tax_temp_inc2,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_sales,tax_services,gamble_exp,tax_pen_ssi,tax_ret_inc,pen_refbill,term_total_yrs,term_leader,term_resp,term_expert,term_fresh,term_lobby,crpt_city_com,crpt_county_com,crpt_city_impact,crpt_state_com,crpt_st_impact,crpt_fed_com,crpt_fed_impact,gun_own,schoolgrd,schoolgrd_tax,gun_conceal_expt,gun_conceal_safe,local_ce,national_ce,news_accurate,say_from,say_from_other,q46_a1,q46_a2,q46_a3,q46_a4,q46_a5,q46_a6,q46_a7,q46_a8,q46_a9,q46_a10,q46_a11,q46_a12,q46,hc_medicaid,hc_ins_quality,hc_ins_cost,hc_get_ins,hc_delayed,hc_condition,abort_leg,lg_coup_rts,education,ideology,party_aff,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,born_again,zip,age,birth_yr,rac_eth,rac_eth_other,hh_inc,news_loc_tv,news_nat_np,news_npr,news_radio,news_msnbc,news_fox,news_cnn,news_bbc,news_huffpo,news_comedy,news_social,news_oth_dum,news_oth_word,news_no_contact
26627,3,1, , ,1,1,1,2,2,2,4,3, , ,1, ,1, ,1, ,1, ,2,4,2,2,2,2,2,2,1,2,2,4,4,2,1,2,1,1,1,4,1,4,4,2,1,4,2,3,4,1,1,1,1,1,4,4,3,11, ,7,6,4,1,5, , , , , , , , ,2,3, , ,2, ,2,3,3,5,5,3, ,3,4, ,3, ,62966,12,1938,1, ,4,1,0,0,1,1,1,1,0,0,0,0,0, ,0
27012,3,1, , ,1,1,2,2,2,1,2,3, , ,2, ,1, ,2, ,1, ,2,2, ,2,2,2,2,1,2,2,1,2,4,2,2,4,1,1,4,4,1,4,2,2,2,3,3,4,4,1,1,1,2,8,3,3,2,11, ,6,4,1, , , , , , , , , , ,1,3, , ,2, ,1,2,6,3,3,1,9, ,2,1, ,5,62236,7,1961,1, ,6,1,0,0,1,0,1,0,0,0,0,0,0, ,0
12398,2,1, , ,1,1,2,1,9,1,2,3, , ,9, ,9, ,9, ,9, ,2,1, ,1,2,1,1,2,2,1,2,4,4,1, ,1,2,3,2,1,2,4,4,4,2,2,2,4,1,2,1,1,1,2,2,2,2,1, ,1,7,6,3, , , , , , , , , ,2,3, , ,2, ,2,1,2,5,4,2,2, ,3,1, ,5,60618,3,1981,4, ,1,1,0,1,0,0,1,1,0,0,0,0,0, ,0
25446,3,1, , ,1,1,2,2,2,1,2,2, , ,9, ,1, ,1, ,1, ,2,2, ,2,9,2,2,2,2,9,2,3,2,2,1,3,1,1,1,3,1,2,2,3,2,3,3,3,3,1,2, ,1,1,2,2,2,5, ,3,1,6,11, , , , , , , , , ,2,3, , ,2, ,2,1,3,2,2,3, ,1,4, ,1,5,60901,8,1956,1, ,9,1,0,1,0,0,1,0,0,0,0,1,0, ,0
26533,3,1, , ,1,1,2,9,2,1,3,3, , ,9, ,9, ,1, ,9, ,3,1, ,2,2,2,2,1,1,1,2,4,2,2,2,2,1,1,1,4,2,1,2,4,2,9,2,4,2,2,1,1,1,2,2,3,3,6, ,9,1,4,6, , , , , , , , , ,2,3, , ,2, ,2,1,9,5,5,1,3, ,5, ,3, ,61342,9,1952,1, ,4,1,0,0,1,0,1,0,0,1,0,0,0, ,0
24534,1,1, , ,1,1,1,1,2,2,3,3, , ,1, ,3, ,3, ,1, ,1,4,2,2,2,2,2,2,2,2,2,2,2,1, ,2,2,2,2,1,1,2,3,3,4,3,3,3,3,2,1,1,2,2,2,3,4,1, ,4,2,9,1,7,5,11,6,8, , , , ,2,4, ,1,2, ,3,1,2,3,2,2,1, ,1,1, ,5,60616, ,1996,4, ,4,1,1,0,1,1,1,1,1,1,0,1,0, ,0
25172,2,1, , ,1,1,2,1,1,1,2,2, , ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,2,2,2,2,2,2,3,2,2,9,3,3,3,2,2,2,4,4,3,4,4,4,4,2,1,1,1,2,2,3,2,2, ,11,1,7,4,2,6,5, , , , , , ,1,3, , ,2, ,1,1,3,3,1,1,3, ,1,1, ,5,60419,2,1985,2, ,4,1,1,0,1,1,1,1,0,0,0,1,0, ,0
27319,3,1, , ,1,1,2,2,2,1,4,9, , ,1, ,1, ,1, ,1, ,2,4,4,2,1,2,1,2,2,1,2,4,4,9, ,1,1,1,1,3,1,1,3,3,2,4,3,4,3,1,2, ,1,2,3,3,2,6, ,3,1,6,4, , , , , , , , , ,2,2,1, ,1,2,3,2,2,5,6,1,1, ,1,1, ,2,62526,10,1946,1, ,1,1,0,1,1,0,1,0,0,0,0,0,0, ,0
24931,1,1, , ,1,1,1,2,9,9,3,2, , ,3, ,3, ,2, ,3, ,3,2, ,2,2,2,2,9,2,9,2,3,1,9, ,3,2,1,1,3,2,9,4,4,3,4,3,2,2,2,2, ,2,2,2,2,3,1, ,11,2, , , , , , , , , , , ,2,3, , ,2, ,2,2,3,4,2,3, ,1,1,1, ,5,60616,13,1929,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0, ,0
26620,2,1, , ,1,1,1,2,2,1,2,2, , ,3, ,3, ,3, ,3, ,2,9, ,2,1,1,1,2,2,1,2,3,1,1, ,4,1,1,1,9,1,4,2,1,4,2,2,3,3,2,1,1,1,1,4,4,2,88,TINLEY PARK,5,2,7,10,8,6,1, , , , , , ,2,3, , ,2, ,2,1,5,4,1,3, ,9,1,1, ,5,60487,9,1950,1, ,3,1,1,0,0,1,1,1,1,0,1,0,0, ,0
27161,2,1, , ,1,1,1,2,2,2,3,1,10, ,1, ,1, ,1, ,1, ,2,4,4,1,1,2,1,9,2,1,2,1,2,2,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,1,2, ,1,1,3,4,4,2, ,2,3,6,4, , , , , , , , , ,1,2,1, ,1,2,2,1,2,5,6,2,4, ,4, ,1,5,60543,7,1962,1, ,2,0,1,1,1,0,1,0,0,0,0,0,0, ,0
27487,2,1, , ,1,1,1,2,2,2,3,3, , ,1, ,1, ,3, ,1, ,2,2, ,1,1,1,1,1,1,1,2,4,1,2,2,4,1,4,4,4,4,4,4,1,4,4,4,4,4,2,2, ,1,2,4,4,4,88,ELUEIALANNE,6, , , , , , , , , , , , ,2,3, , ,2, ,1,1,9,2,2,1,1, ,4, ,1,5,60406,8,1954,2, ,2,0,0,0,0,0,1,0,0,0,0,0,0, ,0
28099,2,1, , ,1,1,1,1,2,1,2,1,1, ,3, ,3, ,3, ,3, ,2,4,4,2,2,2,1,2,1,1,2,4,1,2,2,1,1,1,1,4,1,3,1,1,4,4,4,2,2,9,1,2,9,1,4,3,2,88,NORTH EAST,6,4,1, , , , , , , , , , ,2,3, , ,2, ,2,3,9,9,3,3, ,4,2,1, ,5,60046,10,1946,1, ,6,1,0,0,1,0,1,0,0,0,0,0,0, ,0
26351,3,1, , ,1,1,1,2,2,1,2,9, , ,9, ,9, ,1, ,1, ,2,3,3,2,2,1,2,1,2,2,2,3,3,2,2,3,4,4,2,3,2,3,4,2,3,3,3,4,4,1,9, ,1,1,3,9,3,1, ,4,1,8,10,6, , , , , , , , ,2,3, , ,2, ,9,2,1,3,7,3, ,3,9, ,9, ,60544,99,9999,1, ,1,1,0,0,1,0,1,0,1,0,1,0,0, ,0
24353,2,1, , ,1,1,1,1,2,9,2,1,5, ,3, ,3, ,1, ,1, ,3,2, ,2,1,2,2,1,2,2,2,3,2,2,2,4,1,1,1,3,1,1,1,1,2,4,3,3,2,2,1,1,1,2,3,3,3,5, ,1,3,4,2, , , , , , , , , ,2,1, , ,2, ,2,2,6,3,5,3, ,3,1,1, ,5,60506,12,1934,1, ,7,1,1,1,1,0,0,0,0,0,0,0,0, ,0
8372,2,1, , ,1,1,2,1,9,1,2,9, , ,3, ,3, ,3, ,3, ,2,3,3,1,9,1,1,1,1,1,2,3,3,2,2,9,1,4,2,2,2,3,3,3,2,3,2,9,2,2,9, ,1,2,2,2,2,1, ,4,2,1,10, , , , , , , , , ,2,3, , ,2, ,2,2,2,3,1,3, ,9,1,1, ,5,60803,12,1936,1, ,9,1,1,0,1,0,0,0,0,0,1,0,0, ,0
26104,3,1, , ,1,1,1,1,1,1,2,2, , ,3, ,3, ,1, ,1, ,2,2, ,2,2,2,2,2,2,1,2,4,3,2,1,4,1,1,1,4,1,1,1,1,1,4,3,3,2,1,2, ,2,2,3,3,2,88,CENTRAL,4,5,10,1, , , , , , , , , ,2,3, , ,2, ,1,1,3,3,3,3, ,1,4, ,1,5,62049,11,1939,1, ,3,1,0,0,1,1,0,0,0,0,1,0,0, ,0
26793,3,1, , ,1,1,1,2,2,2,3,1,3, ,9, ,1, ,1, ,1, ,2,3,4,1,2,2,2,2,1,2,2,4,4,2,1,1,1,1,1,4,1,2,2,4,3,4,3,4,4,1,2, ,2,1,2,2,2,88,NEXT KENTUCKY,4,6, , , , , , , , , , , ,2,4, ,8,2, ,2,9,2,5,7,3, ,3,5, ,1,5,62294,10,1947,1, ,4,0,0,0,1,0,1,0,0,0,0,0,0, ,0
27385,3,1, , ,1,1,2,2,2,2,3,1,10, ,1, ,1, ,1, ,1, ,2,4,9,2,2,2,1,1,9,2,2,4,4,2,9,4,1,1,1,4,1,1,4,4,4,4,4,4,4,9,2, ,1,8,1,1,9,88,SOUTH SUBURBS,8,11, , , , , , , , , , , ,1,3, , ,2, ,2,2,5,3,7,2,1, ,1,2, , ,60423,6,1967,3, ,9,0,0,0,0,0,0,0,1,0,0,1,0, ,0
27745,3,1, , ,1,1,2,2,2,1,2,3, , ,1, ,1, ,1, ,1, ,3,2, ,2,2,1,1,2,2,2,1,3,4,1, ,2,1,1,1,4,1,3,2,1,2,3,3,4,4,1,9, ,1,2,2,2,2,6, ,11,1,6, , , , , , , , , , ,2,3, , ,2, ,3,3,3,9,2,3, ,1,1,1, ,5,62438,10,1944,1, ,2,1,0,0,0,0,1,0,0,0,0,1,0, ,0
25678,2,1, , ,1,1,1,2,9,1,2,2, , ,3, ,3, ,3, ,3, ,1,2, ,2,2,2,2,2,2,2,9,4,3,2,2,9,1,1,3,4,1,3,4,4,9,4,9,4,4,2,2, ,2,2,2,4,3,1, ,4,1,11,10,5,9,3, , , , , , ,2,3, , ,2, ,1,1,5,1,1,1,1, ,5, ,1,2,60613,3,1980,4, ,5,1,0,1,1,1,0,0,0,1,1,1,0, ,0
27919,3,1, , ,1,1,2,2,2,1,2,2, , ,3, ,3, ,3, ,3, ,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,9,1,1,2,3,9,3,3,4,3,3,2,4,4,2,1,9,1,2,2,1,2,88,MIDDLE,6,1,8,5,10,7, , , , , , , ,2,9, , ,1,3,1,3,5,3,1,2,9, ,1,1, ,2,62234,99,9999,2, ,9,1,0,0,0,1,1,1,1,0,1,0,0, ,0
24267,1,1, , ,1,1,1,9,9,1,1,3, , ,4, ,3, ,3, ,3, ,1,2, ,2,9,9,9,2,2,9,2,2,3,9, ,1,2,1,2,3,2,1,2,1,1,3,1,1,1,2,2, ,1,2,4,4,4,1, ,10,5,2,11,3,1,7, , , , , , ,2,3, , ,2, ,1,1,6,2,3,3, ,4,5, ,1,5,60611,10,1945,1, ,5,1,1,1,0,1,0,1,0,0,1,1,0, ,0
607264,2,2,1,1, ,1,1,1,1,1,3,2, , ,9, ,1, ,1, ,1, ,9,1, ,2,9,2,2,2,2,2,2,4,3,9, ,9,3,3,3,9,3,3,3,9,3,3,9,9,3,1,9, ,9,8,2,9,2,1, ,99, , , , , , , , , , , , ,9,9, , ,9, ,9,1,3,9,9,4, , ,9, ,3, ,99999,1,1994,4, ,9,0,0,0,0,0,0,0,0,0,0,0,0, ,1
606125,2,2,1,1, ,1,2,2,2,1,2,1,10, ,1, ,1, ,1, ,1, ,2,3,3,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,3,1,3,1,4,3,4,2,4,4,1,1,1,2,9,3,4,2,1, ,6,7,1,10,8, , , , , , , , ,2,3, , ,2, ,3,2,3,3,5,1,1, ,1,1, ,2,60525,9,1951,1, ,2,1,0,0,0,0,1,1,1,0,1,0,0, ,0
606857,3,2,1,1, ,1,2,2,2,9,4,1,1, ,9, ,9, ,1, ,2, ,2,9, ,1,9,2,2,2,2,1,2,4,1,2,1,9,1,1,1,4,1,1,3,3,2,4,4,4,3,1,1,9,1,1,4,3,3,88,WEST CENRAL,6,1,11,7,2, , , , , , , , ,9,2,1, ,1,2,1,1,5,4,5,3, ,3,1,1, ,5,61401,11,1939,1, ,2,1,1,0,0,0,1,1,0,0,0,1,0, ,0
607650,3,2,1,1, ,1,1,2,1,1,1,1,5, ,3, ,3, ,3, ,3, ,8,1, ,2,2,1,9,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,3,2,2,4,3,1,2, ,1,8,4,4,3,2, ,9,1,5,6,2,10,8,11, , , , , ,2,3, , ,2, ,1,1,5,2,1,1,1, ,4, ,1,5,60442,5,1969,1, ,5,1,1,0,0,1,1,0,1,1,1,1,0, ,0
607114,3,2,1,1, ,1,1,2,2,2,3,1,5, ,1, ,1, ,1, ,1, ,2,4,2,2,1,2,1,1,2,1,2,4,4,2,2,3,1,1,3,3,2,4,4,3,2,4,4,4,4,1,2, ,1,2,2,2,2,88,EAST CENTRAL,1,5,11, , , , , , , , , , ,2,4, ,2,2, ,2,3,2,4,6,3, ,4,4, ,1,5,61912,12,1935,1, ,2,1,0,0,0,1,0,0,0,0,0,1,0, ,0
605841,1,2,1,1, ,1,1,2,2,1,1,1,1, ,1, ,9, ,9, ,9, ,2,4,4,9,1,1,1,1,9,1,2,4,4,2,2,1,1,1,1,4,2,3,3,3,2,3,3,3,3,2,2, ,1,2,4,4,3,1, ,1,10,2,3, , , , , , , , , ,2,2,1, ,2, ,2,2,5,4,9,1,1, ,3,1, ,5,60614,8,1958,1, ,7,1,1,1,0,0,0,0,0,0,1,0,0, ,0
607783,3,2,1,1, ,1,2,1,2,1,3,2, , ,3, ,1, ,3, ,1, ,1,2, ,2,2,2,2,2,2,2,2,3,3,1, ,3,2,2,2,3,2,9,9,3,2,3,2,3,2,1,1,1,1,1,3,3,3,99, ,1,7,11, , , , , , , , , , ,1,3, , ,1,1,2,1,4,4,3,4, , ,5, ,2, ,62301,3,1983,2, ,1,1,0,0,0,0,0,1,0,0,0,1,0, ,0
606093,2,2,1,1, ,1,2,2,2,1,3,3, , ,9, ,9, ,9, ,9, ,8,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,3,4,1,2,3,2,2,3,2,3,3,2,1,1,1,2,2,2,3,1, ,7,10,11,6,1,2,5, , , , , , ,2,3, , ,2, ,2,1,4,1,2,2,1, ,4, ,1,5,60013,2,1985,4, ,5,1,1,0,0,1,1,1,0,0,1,1,0, ,0
606208,2,2,1,1, ,1,2,1,2,1,3,2, , ,3, ,2, ,1, ,1, ,3,1, ,2,2,2,2,1,2,2,1,1,1,2,1,4,1,1,1,4,1,3,3,3,2,3,2,3,2,1,2, ,2,1,3,3,2,1, ,8,3,1,4,2, , , , , , , , ,2,3, , ,1,4,1,1,3,3,5,1,2, ,5, ,1,5,60188,3,1980,1, ,4,1,1,1,1,0,0,0,1,0,0,0,0, ,0
607299,2,2,1,1, ,1,1,2,2,9,2,2, , ,1, ,1, ,1, ,1, ,2,3,3,2,2,2,2,1,2,1,2,2,2,1, ,2,4,3,3,3,3,2,4,4,2,4,2,4,3,1,1,2,1,1,3,3,2,1, ,2,5,11,1,7,10, , , , , , , ,2,3, , ,2, ,1,1,6,3,3,1,1, ,5, ,1,5,60629,2,1987,1, ,5,1,1,0,0,1,0,1,0,0,1,1,0, ,0
605422,2,2,1,1, ,1,1,2,2,1,2,1,3, ,1, ,1, ,1, ,1, ,2,1, ,2,1,2,2,1,2,1,1,1,2,1, ,1,1,2,1,4,1,3,3,2,3,4,4,4,3,1,1,1,2,1,3,3,3,1, ,1,6,11,7,4, , , , , , , , ,2,3, , ,2, ,2,2,4,3,6,1,1, ,2,1, ,3,60101,7,1961,1, ,4,1,0,0,1,0,1,1,0,0,0,1,0, ,0
606833,2,2,1,1, ,1,2,2,1,1,2,2, , ,3, ,3, ,3, ,3, ,3,3,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,4,3,2,2,4,9,3,3,3,2,4,2,2,1,1,2,8,2,2,2,1, ,7,2,11,9, , , , , , , , , ,2,3, , ,2, ,1,1,6,2,1,1,2, ,2,1, ,5,99999,5,1971,4, ,9,0,1,0,0,0,0,1,0,1,0,1,0, ,0
603445,2,2,1,1, ,1,1,1,1,1,2,2, , ,3, ,1, ,3, ,3, ,2,1, ,2,1,2,2,2,2,2,2,1,4,1, ,3,1,1,2,3,1,4,4,4,3,3,3,4,4,2,2, ,2,2,3,3,3,1, ,5,10,8,7,6,1,4, , , , , , ,2,4, ,2,2, ,1,1,4,5,3,1,4, ,1,1, ,2,60619,8,1956,2, ,3,1,0,0,1,1,1,1,1,0,1,0,0, ,0
604728,2,2,1,1, ,1,2,2,2,1,2,2, , ,3, ,1, ,3, ,3, ,9,4,4,2,1,2,2,1,2,2,2,4,4,1, ,9,1,1,1,4,1,3,1,1,2,4,4,4,4,1,1,1,1,1,3,3,2,4, ,1,6,10, , , , , , , , , , ,2,2,1, ,1,1,9,1,2,3,1,1,1, ,1,1, ,5,60506,8,1956,1, ,5,1,0,0,0,0,1,0,0,0,1,0,0, ,0
604835,3,2,1,1, ,1,1,2,2,2,2,1,1, ,1, ,1, ,1, ,1, ,2,4,4,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,4,4,1,4,3,1,1,3,1,3,2,1,1,2,1,1,4,4,2,3, ,5,7,8,2,6,1,9, , , , , , ,2,2,1, ,1,2,1,2,6,3,5,1,4, ,5, ,1,5,60450,99,9999,9, ,9,1,1,0,0,1,1,1,1,1,0,0,0, ,0
605415,3,2,1,1, ,1,1,2,2,2,3,2, , ,3, ,3, ,3, ,3, ,3,2, ,2,1,2,2,2,2,2,1,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,4,2,2, ,2,2,3,4,2,2, ,8,3,9,2,7,10,11,5, , , , , ,2,4, ,1,2, ,1,1,3,1,1,2,1, ,3,2, , ,60115,2,1985,1, ,1,0,1,1,0,1,0,1,1,1,1,1,0, ,0
606144,3,2,1,1, ,1,1,2,2,1,5,2, , ,1, ,2, ,2, ,1, ,2,3,4,1,1,1,1,1,1,1,2,4,3,2,2,3,1,1,2,3,2,3,4,4,3,4,4,4,4,1,1,1,2,1,4,4,2,11, ,6,2,8,7,5,1,10,3,4,9, , , ,2,2,1, ,1,3,3,3,6,5,5,1,1, ,1,1, ,5,62040,8,1955,1, ,6,1,1,1,1,1,1,1,1,1,1,0,0, ,0
604741,2,2,1,1, ,1,1,1,1,1,2,3, , ,3, ,3, ,3, ,3, ,3,9, ,2,1,2,2,2,2,2,1,2,2,2,2,9,3,3,2,2,3,2,1,4,1,3,1,2,2,2,1,1,1,2,1,4,4,88,COOK COUNTY,4,8,10,3,11,5, , , , , , , ,2,3, , ,2, ,2,1,2,2,2,1,3, ,5, ,3, ,60192,1,1991,1, ,3,0,0,1,1,1,0,0,1,0,1,1,0, ,0
603526,2,2,1,1, ,1,1,1,9,1,1,3, , ,3, ,3, ,3, ,3, ,3,2, ,2,2,2,2,2,2,1,1,2,3,1, ,2,3,2,4,1,4,1,4,4,2,4,2,3,2,2,1,1,1,2,3,3,4,1, ,8,2,9,7,1,5, , , , , , , ,2,1, , ,2, ,1,2,5,2,2,3, ,1,4, ,8, ,60610,9,1950,1, ,6,1,1,0,0,1,0,1,1,1,0,0,0, ,0
603617,2,2,1,1, ,1,2,2,2,1,4,9, , ,9, ,9, ,9, ,9, ,2,4,4,2,2,2,9,2,2,2,2,2,9,2,2,9,1,1,2,4,1,9,4,3,2,4,2,4,3,2,2, ,2,2,2,2,2,2, ,1,6,4, , , , , , , , , , ,2,3, , ,1,9,2,1,5,3,7,1,1, ,4, ,1,5,60048,8,1958,1, ,4,1,0,0,1,0,1,0,0,0,0,0,0, ,0
605286,2,2,1,1, ,1,1,1,1,1,1,1,7, ,1, ,1, ,1, ,1, ,2,4,4,1,2,9,2,1,1,1,2,1,2,2,2,2,4,3,4,2,4,2,2,2,2,3,2,2,2,1,1,1,2,1,4,4,3,1, ,7,9,11,2,6, , , , , , , , ,2,2,1, ,2, ,2,1,3,5,7,4, , ,5, ,2, ,60610,1,1994,1, ,7,0,1,0,0,0,1,1,0,1,0,1,0, ,0
603313,3,2,1,1, ,1,1,1,1,1,2,1,10, ,9, ,9, ,9, ,9, ,2,9, ,2,2,2,2,2,2,2,2,4,1,2,1,1,1,1,1,4,1,4,1,2,2,3,2,4,3,1,1,1,2,1,4,3,4,6, ,4,10,1,88, , , , , , , , ,GOOGLE NEWS,2,3, , ,2, ,2,3,5,2,5,1,1, ,1,1, ,5,61364,4,1978,1, ,4,1,0,0,1,0,0,0,0,0,1,0,1,GOOGLE NEWS,0
603984,3,2,1,1, ,1,2,1,2,2,2,1,5, ,3, ,3, ,3, ,3, ,3,1, ,2,2,2,2,2,2,2,1,1,3,2,2,4,2,1,3,2,2,3,2,3,2,3,2,2,2,2,2, ,2,2,4,4,4,6, ,1,7,4,3,5, , , , , , , , ,2,3, , ,2, ,1,1,6,1,1,3, ,3,2,1, ,5,62625,9,1951,1, ,5,1,0,1,1,1,0,1,0,0,0,0,0, ,0
605169,3,2,1,1, ,1,1,1,2,1,3,2, , ,3, ,3, ,3, ,3, ,2,2, ,2,2,1,2,2,2,2,1,1,2,2,1,4,1,1,1,4,2,3,4,3,3,3,3,4,3,2,2, ,1,2,3,2,4,5, ,8,10,11,7,5,1,2, , , , , , ,2,3, , ,2, ,1,1,5,2,1,1,1, ,4, ,1,5,61107,8,1958,2, ,5,1,1,0,0,1,0,1,1,0,1,1,0, ,0
607690,3,2,1,1, ,1,2,2,2,1,2,2, , ,3, ,3, ,9, ,9, ,2,3,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,4,2,2,2,2,2, ,1,2,4,3,3,1, ,1,2,7,11,4,10,5,6, , , , , ,1,3, , ,2, ,2,2,5,3,1,3, ,9,2,1, ,5,60410,8,1955,1, ,5,1,1,0,1,1,1,1,0,0,1,1,0, ,0
603954,1,2,1,1, ,1,1,1,2,1,1,3, , ,3, ,9, ,3, ,9, ,2,3,3,2,2,2,1,2,2,2,2,3,2,2,2,4,1,1,1,3,1,4,1,9,1,3,2,4,2,2,1,1,1,2,3,3,2,1, ,3,10,2, , , , , , , , , , ,2,2,1, ,2, ,9,9,6,2,9,1,4, ,2,2, , ,60504,4,1974,3, ,7,0,1,1,0,0,0,0,0,0,1,0,0, ,0
603740,2,2,1,1, ,1,2,2,9,2,3,3, , ,3, ,3, ,3, ,3, ,8,4,3,2,2,2,2,2,2,2,2,4,3,2,2,3,2,2,4,4,1,4,4,2,2,3,1,4,1,9,1,2,1,2,2,2,3,1, ,6,1,5,7, , , , , , , , , ,1,3, , ,1,1,1,3,2,4,3,4, , ,5, ,3, ,60517,8,1957,1, ,1,1,0,0,0,1,1,1,0,0,0,0,0, ,0
603643,3,2,1,1, ,1,2,2,2,1,3,9, , ,3, ,2, ,9, ,1, ,3,3,3,2,2,2,2,9,2,2,1,3,2,1, ,3,2,1,2,3,1,2,3,2,2,4,4,3,3,2,2, ,2,2,3,3,2,6, ,3,4,11,1,10, , , , , , , , ,2,3, , ,2, ,3,1,5,1,1,1,3, ,5, ,3, ,61520,3,1983,1, ,5,1,0,1,1,0,0,0,0,0,1,1,0, ,0
604593,3,2,1,1, ,1,1,2,9,2,5,9, , ,9, ,9, ,9, ,2, ,2,4,4,1,1,2,1,1,1,1,2,9,4,1, ,3,1,1,1,2,1,2,4,4,4,4,4,4,4,1,1,2,1,1,2,1,3,11, ,1,7,2,5,6, , , , , , , , ,2,3, , ,2, ,3,3,4,9,5,1,2, ,1,1, ,2,62930,8,1957,1, ,2,1,1,0,0,1,1,1,0,0,0,0,0, ,0
603467,2,2,1,1, ,1,1,2,2,2,4,1,1, ,1, ,1, ,1, ,1, ,9,4,4,9,2,1,1,9,1,1,2,2,2,2,2,4,1,3,2,4,2,4,3,3,2,4,4,4,4,1,1,1,1,8,3,4,2,2, ,6,4,11,7,1,8,3,2, , , , , ,2,3, , ,2, ,2,9,4,3,5,1,1, ,4, ,1,2,66021,7,1962,1, ,6,1,1,1,1,0,1,1,1,0,0,1,0, ,0
604515,2,2,1,1, ,1,2,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,3,9, ,2,1,2,1,2,2,2,2,2,2,1, ,2,1,1,1,4,2,3,4,1,3,4,3,3,3,2,2, ,1,8,3,3,2,1, ,3,10,4,1,6,7,9, , , , , , ,2,3, , ,2, ,1,1,6,2,1,4, , ,5, ,3, ,60622,3,1980,1, ,6,1,0,1,1,0,1,1,0,1,1,0,0, ,0
603813,2,2,1,1, ,1,2,1,9,9,4,3, , ,4, ,3, ,3, ,3, ,2,2, ,2,2,2,2,1,1,2,2,3,4,1, ,2,4,4,1,2,1,4,3,3,4,3,3,3,2,2,1,1,2,2,2,3,3,88,ILLINOIS,1,10,4,6,2,7,3,5, , , , , ,2,3, , ,2, ,1,1,3,2,1,2,2, ,3,1, ,5,60085,10,1948,5, ,2,1,1,1,1,1,1,1,0,0,1,0,0, ,0
603254,2,2,1,1, ,1,2,2,2,2,2,1,3, ,1, ,1, ,1, ,2, ,2,4,4,1,1,2,1,1,9,9,2,4,4,2,2,3,1,1,1,4,2,4,9,9,2,4,3,3,3,1,2, ,2,1,4,4,2,2, ,6,9,2,7,8,11,1,4, , , , , ,2,3, , ,1,4,3,3,6,5,7,1,2, ,1,1, ,4,60188,6,1965,1, ,7,1,1,0,1,0,1,1,1,1,0,1,0, ,0
601779,2,2,1,1, ,1,1,1,1,1,3,3, , ,3, ,3, ,3, ,3, ,8,9, ,2,2,1,1,1,1,1,2,4,4,1, ,3,1,2,2,3,1,2,4,1,2,2,1,2,1,2,1,1,1,2,2,2,3,1, ,1,4,7,5,6,2, , , , , , , ,2,3, , ,2, ,2,3,2,3,2,1,1, ,3,2, , ,60181,6,1965,4, ,5,1,1,0,1,1,1,1,0,0,0,0,0, ,0
604126,2,2,1,1, ,1,2,1,2,1,2,2, , ,3, ,3, ,3, ,3, ,3,9, ,2,9,2,2,2,2,2,1,2,2,2,2,3,1,1,2,3,2,3,3,3,3,3,4,3,4,2,2, ,2,2,3,3,2,4, ,6,1,10,3,4,8,2,11,9, , , , ,2,1, , ,1,4,1,1,5,3,3,2,1, ,2,2, , ,60035,7,1963,1, ,9,1,1,1,1,0,1,0,1,1,1,1,0, ,0
605119,3,2,1,1, ,1,1,2,2,1,1,3, , ,3, ,3, ,3, ,3, ,2,3,2,2,1,2,2,1,2,2,1,3,1,2,1,2,4,4,3,2,3,1,2,2,1,3,1,3,1,2,1,2,2,1,2,2,3,88,SOUTHWESTERN ILLINOIS,11,1,10,4,88, , , , , , , ,CBS EVENING NEWS; NBC NIGHTLY NEWS; ST LOUIS POST DISPATCH,2,4, ,1,1,4,2,1,5,2,2,1,4, ,1,2, , ,62236,4,1977,8,INDIAN AMERICAN,3,1,0,0,1,0,0,0,0,0,1,1,1,CBS EVENING NEWS; NBC NIGHTLY,0
