id,area,rwdirusa,rwdiril,rwdirlocal,qlife,redist_hat,redist_neutral,redist_commis,app_pres_oba,firstam_1,firstam_2,firstam_3,firstam_4,firstam_5,firstam_6,firstam_7,firstam_8,firstam_9,firstam_10,firstam_11,firstam_12,firstam_13,firstam_14,massmedia,press_free,teapar_know,app_teapar,teapar_vote,gen10_vote,gen10_pollplace,gen10_house,gen10_enthu,term_lim_10,term_leader,cf_lim_judic,cf_pub_judic,cf_lim_leader,prim_nodeclr,fix_deficit_il10,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_inc10,tax_sales,tax_services1,tax_services2,gamble_exp,sell_il_asset,gen10_gov,gen10_gov_no3,gen10_ussen,gen10_ussen_no3,recall_today,recall,abort_leg,lg_coup_rts,lg_mil_open,death_pen,betteroff_now,betteroff_1yr,poltol_vers,poltol_frs,poltol_frs_rep,poltol_frs_dem,poltol_frs_wom,poltol_frs_teapar,poltol_frs_lds,poltol_fru,poltol_fru_rep,poltol_fru_dem,poltol_fru_wom,poltol_fru_teapar,poltol_fru_lds,poltol_you_rep,poltol_you_dem,poltol_you_wom,poltol_you_teapar,poltol_you_lds,gender,education,ideology,party_aff,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,christian_type,birth_yr,zip,rac_eth,rent_own,hh_inc,zip1,fips,adi,dma,msa,nielson,census,firam_pres,firam_spe,firam_relig,firam_pet,firam_asmbly,firam_tot,firam_none1,firam_other,firam_none2
014886,3,2,2,2,3,4,2,5,4,6, , , , , , , , , , , , , ,2,1,2,2,1,1,1,1,1,1,1,1,5,1,1,2,2,3,2,3,3,3,1,1,2, ,1,3,2,2, ,2, ,3,3,3,2,3,1,2,2,2, , , , , , ,1,3,0,0,3,3, , , , , ,2,2,5,5,2,1, ,5, , , , , , , , , , , , , ,1953,62316,1,2,8,62316,17067,712,588,9999,D,3,0,0,0,0,0,0,1,0,1
014923,2,1,2,1,2,3,5,2,1,2, , , , , , ,6, , , , , , ,2,3,1,5, ,1,1,2,3,1,1,4,1,4,5,5,2,2,3,3,2,2,1,1,1,1, ,1,1,1, ,1, ,2,2,1,1,1,2,3,1,3, , , , , , , , , , , , ,2,1,1,2,1,1,6,6,4,1,1, ,80, , , , , , , , , , , ,4,3,1944,99999,1,2,7,60091,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
014945,3,2,2,1,3,4,1,3,4,2,7, , , , , ,1, , , , , , ,2,3,2,2,3,1,1,1,2,3,1,1,1,1,1,3,2,2,2,2,1,2,1,2,1, ,1,2,3,2, ,2, ,1,2,1,2,1,1,2,3,1,1,2,1,3,4,4, , , , , , , , , , , ,1,4,5,7,1,1, ,13, , , , , ,2, , , , , ,5,1,1951,62634,1,2,2,62656,17107,834,116,9999,D,3,1,1,0,0,0,2,0,1,0
014962,2,2,2,1,2,2,2,5,2,2,1, , , , , ,6, , , , , , ,2,3,1,4,2,2, ,2,2,2,2,1,1,1,1,3,2,1,1,1,2,2,2,1,2, ,1,1,1,5,2,1, ,1,1,3,2,1,2,2,3,3, , , , , , , , , , , , ,1,1,1,2,1,1,5,3,4,4, ,2, , , , , , , , , , , ,80, , ,1956,60126,1,2,8,60126,17043,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
015074,3,3,2,2,2,4,1,3,2,6, , , , , , , , , , , , , ,2,3,2,5, ,1,1,2,3,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1,2,1, ,1,1,1, ,1, ,1,1,1,1,1,2,3,3,1,1,3,0,0,0,0, , , , , , , , , , , ,2,3,2,3,4, ,1,3, ,5, , , , , , , , , ,3,2,1961,61554,1,2,2,61554,17179,676,556,3790,B,3,0,0,0,0,0,0,1,0,1
015135,4,2,2,2,3,4,2,3,4,6, , , , , , , , , , , , , ,2,1,1,1,1,2, ,1,1,2,3,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2, ,2,2,2, ,2, ,1,1,3,3,4,1,2,2,1,1,4,4,4,4,4, , , , , , , , , , , ,2,1,5,7,1,1, ,6, , , ,1, , , , , , , ,2,3,1930,62448,1,2,1,62448,17079,848,712,9999,D,3,0,0,0,0,0,0,1,0,1
015209,2,1,2,1,1,3,2,3,3,2, , , , , , ,6, , , , , , ,2,3,2,5, ,1,1,1,1,2,2,2,2,3,1,3,2,2,2,2,2,2,2,1,1,2, ,1,1,2, ,2, ,2,2,4,2,2,3,2,3,1,2, , , , , , , , , , , , , , , , ,1,7,6,8,6, ,9, , , , , , , , , , , , , , ,1900,99999,7,7,8,60045,17097,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
015303,3,1,2,1,3,3,2,1,1,2, , , , , , ,6, , , , , , ,1,1,2,5, ,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2, ,2,2,1,1, ,1, ,2,2,3,2,1,1,3,3,2, , , , , , ,1,0,4,4,0,0, , , , , ,1,3,4,1,3,1, ,5, , , , , , , , , , , , , ,1954,60435,4,2,6,60586,17197,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
015393,2,2,2,1,3,3,2,5,2,2, , , , , , ,3, , , , , , ,2,1,2,5, ,1,1,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1, ,1,1,2,5,3,1, ,1,1,1,1,3,1,3,2,1,1,1,1,1,0,0, , , , , , , , , , , ,2,2,4,4,2,1, ,5, , , , , , , , , , , , , ,1944,60134,1,2,4,60134,17089,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
015419,1,2,2,2,5,4,2,5,4,2, , , , , , ,5, , , , , , ,1,2,2,2,2,1,1,3,1,2,2,2,4,3,1,2,1,2,1,2,1,1,1,2,2,2, ,1,2,2, ,2, ,1,1,2,3,2,1,2,2,2, , , , , , ,1,3,0,3,1,3, , , , , ,1,5,4,3,3,1, ,13, , , , , ,2, , , , , ,5,3,1947,60638,1,2,8,60638,17031,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
015463,1,1,2,2,1,3,2,2,1,3,2,5, , , , ,6, , , , , , ,2,3,1,4,2,1,1,2,3,4,4,1,1,4,2,3,2,2,1,2,2,2,2,1,2, ,2,2,2,1, ,1, ,1,1,1,1,1,2,2,1,2, , , , , , ,1,0,4,4,0,4, , , , , ,1,6,1,1,4, ,3, , , , , , , , , , , , , , ,1952,60653,7,2,5,60653,17031,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
015468,3,3,2,1,2,2,2,2,4,6, , , , , , , , , , , , , ,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,3,2,1,2,2,1,1,2,2, ,1,2,2, ,6, ,1,1,1,4,3,1,3,3,2, , , , , , ,2, , , , , , , , , , ,1,6,3,8,3,1, ,5, , , , , , , , , , , , , ,1951,62656,1,2,5,62656,17107,834,116,9999,D,3,0,0,0,0,0,0,1,0,1
015524,3,1,2,1,2,4,2,2,2,1,5, , , , , ,6, , , , , , ,2,3,2,4,2,2, ,2,2,2,1,1,3,1,1,3,2,2,2,2,1,2,2,1,2,1, ,1,2,7, ,6, ,2,2,1,1,1,3,3,3,3, , , , , , , , , , , , ,2,1,1,2,1,2,5,3,3,4, ,1,14, , , , , , ,1, , , , ,6,2,1976,61571,1,2,5,61571,17179,676,556,3790,B,3,1,0,0,0,1,2,0,0,0
015532,2,2,2,1,2,3,2,5,4,1,3,2, , , , ,6, , , , , , ,2,3,1,1,1,1,1,1,1,1,1,5,2,4,1,2,2,3,2,1,2,2,1,3,2, ,2,1,1,2, ,2, ,1,1,2,2,4,2,3,3,1,1,3,0,3,2,3, , , , , , , , , , , ,2,4,5,7,2,1, ,16, , , , , , , , , , , ,2,3,1947,60140,1,2,4,60140,17089,196,140,1698,A,3,1,1,1,0,0,3,0,0,0
015552,4,2,2,3,4,2,1,2,4,6, , , , , , , , , , , , , ,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,3,1,1,2,1,1,2, ,1,1,2,2, ,2, ,1,1,2,2,1,1,2,1,3, , , , , , , , , , , , ,1,1,1,1,1,2,6,4,5,3,1, ,14, , , , , , ,1, , , , ,6,2,1960,62002,1,2,2,62002,17119,760,626,4118,A,3,0,0,0,0,0,0,1,0,1
015574,3,2,2,2,5,3,3,2,3,6, , , , , , , , , , , , , ,2,1,2,2,4,2, ,1,3,3,3,3,5,3,2,3,2,1,2,2,2,3,1,2,2, ,2,2,1,2, ,2, ,2,2,1,2,3,1,2,3,2, , , , , , ,1,1,1,0,0,0, , , , , ,1,4,3,4,1,1, ,13, , , , , ,1, , , , , ,3,3,1941,60960,1,2,3,60960,17183,834,116,1918,C,3,0,0,0,0,0,0,1,0,1
015590,2,2,2,2,2,5,5,5,4,2, , , , , , ,1, , , , , , ,2,4,2,2,1,1,1,1,3,2,3,3,4,5,1,5,2,2,1,2,2,2,2,2,2,1, ,1,2,7, ,6, ,3,3,2,4,2,1,3,2,1,2, , , , , , , , , , , , , , , , ,1,6,4,7,4, ,8, , , , , , , , , , , , , , ,1964,60013,1,2,8,60013,17111,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
015612,1,3,2,1,3,2,1,2,1,7, , , , , , ,6, , , , , , ,2,3,2,5, ,1,1,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1, ,1,2,1, ,1, ,3,3,1,1,2,3,3,2,2, , , , , , ,1,1,3,4,5,2, , , , , ,2,6,2,1,4, ,1,5, , , , , , , , , , , , , ,1961,60638,2,2,4,60638,17031,196,140,1698,A,3,0,0,0,0,0,0,0,1,1
015657,4,2,2,2,3,4,4,4,4,6, , , , , , , , , , , , , ,3,2,1,1,1,1,1,1,4,4,1,1,5,1,1,2,1,1,1,1,3,3,1,2,1,2, ,2,3,2, ,2, ,1,1,2,3,4,1,2,2,1,1,3,3,3,3,0, , , , , , , , , , , ,1,3,4,8,1,1, ,3, ,1, , , , , , , , , ,2,7,1936,62946,1,2,3,62946,17165,662,544,9999,D,3,0,0,0,0,0,0,1,0,1
015689,2,2,2,2,3,3,2,2,4,6, , , , , , , , , , , , , ,1,3,2,5, ,2, ,1,1,3,2,2,3,3,1,1,2,1,2,1,1,2,1,2,2, ,1,1,2,2, ,2, ,3,1,3,2,2,1,2,3,1,1,4,4,4,4,4, , , , , , , , , , , ,1,4,3,6,1,1, ,5, , , , , , , , , , , , , ,1946,60540,1,2,8,60565,17043,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
015826,3,2,2,2,3,4,2,5,2,6, , , , , , , , , , , , , ,2,1,1,4,3,1,1,2,2,1,1,1,1,4,1,2,2,1,2,1,2,2,1,2,2, ,2,1,2,7, ,6, ,1,1,2,2,5,3,3,1,3, , , , , , , , , , , , ,1,1,1,3,1,2,4,1,4,2,1, ,80, , , , , , , , , , , ,5,3,1961,60568,1,2,5,62568,17021,834,116,9999,D,3,0,0,0,0,0,0,1,0,1
015853,4,2,2,2,4,5,2,5,4,2, , , , , , ,6, , , , , , ,3,4,1,1,1,1,1,1,1,1,1,1,4,5,1,2,2,3,1,1,2,2,1,2,2, ,2,1,3,2, ,2, ,1,1,2,3,4,1,3,2,3, , , , , , , , , , , , ,1,2,1,1,2,1,3,5,6,3,1, ,3, ,1, , , , , , , , , ,1,3,1959,62832,1,2,6,62274,17145,662,544,9999,D,3,0,1,0,0,0,1,0,0,0
015860,1,2,2,2,4,3,5,5,4,3,1, , , , , ,6, , , , , , ,2,4,1,4,2,2, ,3,2,5,5,2,2,5,2,3,2,2,3,2,2,2,3,1,2, ,2,2,2,3,3,4,3,3,3,2,1,2,2,2,3,3, , , , , , , , , , , , ,2,2,1,2,1,2,6,1,4,5, ,1,80, , , , , , , , , , , ,5,5,1941,99999,1,2,3,60640,17031,196,140,1698,A,3,1,0,1,0,0,2,0,0,0
015927,1,1,2,1,2,3,2,2,2,6, , , , , , , , , , , , , ,1,3,2,2,2,1,1,2,3,4,4,1,1,1,1,3,2,1,2,2,2,2,1,2,2, ,1,1,1,2, ,2, ,1,1,2,2,1,1,3,3,2, , , , , , ,1,2,2,3,2,2, , , , , ,1,5,3,4,4, ,3, , , , , , , , , , , , , , ,1977,60016,1,2,4,60629,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
015965,2,1,2,2,3,2,2,2,2,2, , , , , , ,6, , , , , , ,1,1,2,5, ,2, ,2,3,1,2,2,1,3,1,2,2,2,2,2,2,2,2,1,2, ,1,1,2,7, ,6, ,1,1,2,2,2,1,3,3,2, , , , , , ,1,2,2,3,1,1, , , , , ,2,3,3,8,3,1, ,89, , , , , , , , , , , ,1,3,1973,60088,7,3,4,60085,17097,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
016054,1,2,1,1,1,4,3,2,1,2, , , , , , ,6, , , , , , ,2,2,2,5, ,2, ,3,2,1,1,1,3,1,1,3,2,2,2,2,2,2,1,2,2, ,1,2,1,5,3,4,3,1,1,1,2,1,1,2,1,3, , , , , , , , , , , , ,2,1,1,1,1,1,4,4,4,5, ,3, , , , , , , , , , , , , , ,1968,60647,7,3,3,60647,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
016160,3,2,2,2,3,3,2,1,2,3,1,5, , , , ,6, , , , , , ,2,3,1,4,2,1,1,2,3,1,1,1,1,1,4,3,2,2,2,2,2,2,2,1,2, ,1,2,2,3,1,1, ,2,2,2,1,1,2,2,1,2, , , , , , ,1,1,2,4,1,4, , , , , ,1,3,2,8,2,1, ,12, , , , , , , , , , , , , ,1970,61010,1,3,4,61010,17141,744,616,9999,B,3,1,0,1,0,1,3,0,0,0
016162,3,2,2,1,3,2,5,2,4,5,3, , , , , ,6, , , , , , ,3,1,1,1,1,1,1,1,1,2,5,4,4,4,4,2,1,1,1,1,1,1,1,2,2, ,2,2,1,2, ,2, ,2,2,3,2,4,1,2,2,3, , , , , , , , , , , , ,1,2,1,1,1,1,5,5,7,3,1, ,5, , , , , , , , , , , , , ,1946,60426,1,2,4,60423,17197,196,140,1698,A,3,0,0,1,0,1,2,0,0,0
016381,1,2,2,1,2,3,2,3,2,6, , , , , , , , , , , , , ,2,3,2,2,4,1,1,3,1,1,2,3,1,2,2,3,2,2,2,2,1,2,2,1,2,2, ,1,1,1, ,1, ,1,2,3,2,2,1,3,1,2, , , , , , ,1,3,1,4,4,4, , , , , ,2,2,3,2,4, ,1,5, , , , , , , , , , , , , ,1938,60631,1,2,3,60631,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
016448,4,2,2,2,2,4,2,3,4,6, , , , , , , , , , , , , ,2,1,3, ,4,1,1,1,2,3,3,1,4,1,1,2,2,1,2,1,1,2,2,2,2,2, ,2,2,1, ,2, ,1,1,3,3,4,1,2,3,1,1,3,0,3,3,0, , , , , , , , , , , ,1,3,5,7,1,1, ,3, ,1, , , , , , , , , ,1,3,1961,63853,1,2,4,62853,17121,760,626,9999,D,3,0,0,0,0,0,0,1,0,1
016607,4,1,2,1,2,4,1,2,1,2, , , , , , ,6, , , , , , ,1,3,1,5, ,1,1,2,1,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2, ,2,1,2,1, ,1, ,2,2,1,1,1,1,1,1,2, , , , , , ,2, , , , , , , , , , ,1,3,3,1,1,1, ,80, , , , , , , , , , , ,2,6,1943,62234,5,3,3,62234,17119,760,626,4118,A,3,0,1,0,0,0,1,0,0,0
016717,1,1,2,1,4,4,4,4,1,6, , , , , , , , , , , , , ,2,3,1,5, ,1,2,2,2,4,4,4,1,4,4,1,2,1,1,2,2,2,2,1,1, ,1,1,2,1, ,1, ,2,2,1,1,1,1,2,3,2, , , , , , ,1,1,3,4,0,5, , , , , ,1,5,2,4,3,1, ,3, ,1, , , , , , , , , ,5,2,1949,60624,2,3,4,60623,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
016794,4,2,2,2,3,4,3,3,4,5, , , , , , ,6, , , , , , ,2,3,1,5, ,1,1,1,2,1,1,1,1,4,4,2,1,1,1,1,1,1,1,2,2, ,2,2,2,2, ,2, ,2,2,1,1,1,1,3,3,1,1,4,4,4,4,4, , , , , , , , , , , ,1,5,4,7,2,1, ,13, , , , , ,2, , , , , ,6,3,1948,62025,1,1,3,62025,17119,760,626,4118,A,3,0,0,0,0,1,1,0,0,0
016891,3,2,2,2,3,1,2,3,3,2, , , , , , ,6, , , , , , ,2,2,1,3,1,1,1,1,2,1,2,4,2,1,4,3,1,2,2,2,1,2,1,1,1, ,1,1,2,2, ,1, ,1,1,2,3,1,1,1,1,2, , , , , , ,1,4,0,2,0,0, , , , , ,1,6,5,7,1,1, ,3, ,2, , , , , , , , , ,2,3,1974,61832,1,2,7,61832,17183,834,116,1918,C,3,0,1,0,0,0,1,0,0,0
016910,1,1,2,2,3,2,2,2,1,1,2, , , , , ,6, , , , , , ,3,1,1,4,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2, ,1,2,6, ,1, ,1,1,1,1,1,1,2,3,1,1,4,2,3,0,0, , , , , , , , , , , ,2,6,3,3,4, ,1,3, ,1, , , , , , , , , ,7,3,1957,60651,2,7,8,60644,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
016914,3,1,1,2,1,5,4,2,1,2,5,3, , , , ,6, , , , , , ,2,1,2,4,2,1,1,2,1,3,4,1,2,1,1,1,2,2,2,2,2,2,1,1,2, ,1,1,2,1, ,1, ,2,2,2,2,2,1,3,2,1,2, , , , , , , , , , , , , , , , ,1,3,3,1,5, ,1,5, , , , , , , , , , , , , ,1973,60014,1,2,7,60014,17111,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
017037,2,2,2,1,3,3,2,3,2,3,2, , , , , ,5, , , , , , ,2,2,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,3,2,1,1,1,2,1,2, ,1,1,2,7, ,2, ,2,2,1,3,2,1,1,2,2, , , , , , ,1,2,0,3,2,0, , , , , ,1,5,4,5,4, ,1,16, , , , , , , , , , , ,2,2,1960,60030,1,2,5,60030,17097,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
017252,2,2,2,2,3,3,2,2,2,2, , , , , , ,6, , , , , , ,2,1,3, ,4,3, ,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2, ,2,2,7, ,1, ,1,1,1,1,1,1,2,2,2, , , , , , ,1,0,0,4,4,4, , , , , ,2,3,4,4,4, ,1,17, , , , , , , , , , , , , ,1951,60515,1,2,1,60515,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
017281,3,2,2,3,3,4,2,2,4,6, , , , , , , , , , , , , ,2,2,1,1,1,1,1,3,1,1,1,4,4,1,1,2,2,2,1,1,1,2,1,2,2,2, ,1,1,2, ,2, ,1,1,3,2,2,2,2,3,2, , , , , , ,1,4,0,4,4,4, , , , , ,2,3,4,7,4, ,1,3, ,8, , , , , , , , , ,2,2,1959,60407,1,2,3,60424,17063,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
017282,4,2,2,2,4,3,2,2,4,6, , , , , , , , , , , , , ,2,3,2,1,1,1,1,3,1,1,3,1,4,1,1,2,2,2,2,2,2,2,1,2,2,1, ,2,1,6, ,5, ,1,1,2,3,3,1,1,1,1,1,4,4,4,4,4, , , , , , , , , , , ,2,3,2,4,3,2, , , , , , , , , , , , ,80, , ,1942,62458,1,2,8,62458,17051,760,626,9999,D,3,0,0,0,0,0,0,1,0,1
017292,3,1,1,3,3,4,4,1,2,2,3, , , , , ,6, , , , , , ,3,1,1,4,3,1,1,2,1,1,1,4,1,4,1,3,2,2,2,2,2,2,2,1,2,1, ,2,2,1, ,1, ,1,1,1,1,1,1,2,1,2, , , , , , ,1,1,2,2,0,3, , , , , ,1,5,3,3,4, ,1,7, , , , ,7, , , , , , ,2,3,1932,60586,1,2,1,60586,17197,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
017332,1,1,2,2,3,5,1,5,1,6, , , , , , , , , , , , , ,2,1,1,5, ,1,1,2,3,1,1,1,3,1,1,2,2,3,2,1,2,2,2,3,2,1, ,1,2,7, ,1, ,1,2,1,2,2,3,2,4,2, , , , , , ,1,2,4,3,5,5, , , , , ,2,3,2,1,1,1, ,31, , , , , , , , , , , ,2,3,1948,99999,7,7,8,60637,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
017341,2,2,2,2,3,3,5,3,4,6, , , , , , , , , , , , , ,2,3,1,5, ,1,1,1,1,1,1,5,1,4,2,2,1,1,2,1,1,2,1,2,2,2, ,1,1,2, ,2, ,1,1,2,2,2,2,2,3,1,1,3,0,3,4,3, , , , , , , , , , , ,1,6,4,7,1,1, ,5, , , , , , , , , , , , , ,1964,60120,1,2,5,60120,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
017353,2,1,1,1,1,2,1,2,2,1,4, , , , , ,6, , , , , , ,1,3,2,4,2,1,2,2,1,2,2,1,1,3,1,3,2,1,2,2,1,2,1,1,1,1, ,1,2,1, ,1, ,2,2,2,1,1,2,1,1,2, , , , , , ,1,1,2,4,0,4, , , , , ,2,5,1,1,4, ,1,5, , , , , , , , , , , , , ,1956,60025,1,2,5,60025,17031,196,140,1698,A,3,1,0,0,1,0,2,0,0,0
017428,2,3,2,2,2,4,5,2,2,2,7, , , , , ,6, , , , , , ,2,4,1,3,2,1,1,3,2,1,1,1,2,1,1,2,2,2,2,1,3,2,2,2,2, ,2,1,2,1, ,2, ,1,1,2,2,1,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,6,2,3,5, ,1,19, , , , , , , ,1, , , ,5,3,1945,60067,1,2,6,60067,17031,196,140,1698,A,3,0,1,0,0,0,1,0,1,0
017472,4,2,2,2,5,4,3,3,3,2,3, , , , , ,6, , , , , , ,2,3,2,5, ,1,1,1,3,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1, ,1,2,2,7, ,6, ,1,1,2,3,2,1,3,2,1,1,3,0,2,2,2, , , , , , , , , , , ,2,4,4,4,2,1, ,5, , , , , , , , , , , , , ,1950,62819,1,7,8,62822,17055,662,544,9999,D,3,0,1,1,0,0,2,0,0,0
017547,4,3,2,1,3,3,2,3,2,6, , , , , , , , , , , , , ,2,1,1,3,2,2, ,3,1,1,5,5,1,1,5,2,2,2,1,1,2,2,2,2,2,1, ,2,2,3,3,4,3,1,1,1,1,2,2,3,1,2, , , , , , ,1,2,2,4,0,0, , , , , ,1,5,2,8,4, ,2, , , , , , , , , , , ,88, , ,1957,62220,2,2,6,62226,17163,760,626,4118,A,3,0,0,0,0,0,0,1,0,1
017596,4,2,2,2,3,3,2,3,4,2, , , , , , ,6, , , , , , ,2,1,1,5, ,1,1,1,2,1,3,3,3,2,4,3,2,1,2,1,1,2,2,2,2, ,1,2,2,2, ,2, ,2,2,1,3,3,1,3,3,1,2, , , , , , , , , , , , , , , , ,2,7,6,4,1,1, ,3, ,1, , , , , , , , , ,2,3,1936,62952,1,2,4,62906,17181,662,544,9999,D,3,0,1,0,0,0,1,0,0,0
017605,2,2,2,2,3,3,2,2,3,2, , , , , , ,6, , , , , , ,3,1,2,5, ,1,1,3,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2, ,1,3,2, ,2, ,1,1,1,1,2,1,2,2,2, , , , , , ,1,4,0,4,4,4, , , , , ,2,2,3,8,1,1, ,5, , , , , , , , , , , , , ,1953,63052,1,2,2,60053,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
017635,2,2,2,2,5,3,2,2,2,2, , , , , , ,6, , , , , , ,2,1,1,3,2,1,1,2,2,1,1,4,3,1,3,2,2,2,2,1,2,2,2,2,2,2, ,1,1,7, ,1, ,2,2,2,1,2,1,2,3,2, , , , , , ,1,0,4,4,0,1, , , , , ,2,2,2,1,4, ,1,3, ,2, , , , , , , , , ,2,3,1951,60120,1,2,3,60120,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
017700,4,2,2,2,4,3,5,5,3,7, , , , , , ,2, , , , , , ,3,4,2,5, ,1,1,3,3,5,5,5,5,5,2,2,1,1,3,3,1,3,1,2,3,3, ,2,2,7, ,6, ,3,3,3,3,5,1,3,2,1,2, , , , , , , , , , , , , , , , ,2,6,4,8,1,1, ,89, , , , , , , , , , , ,7,7,1981,49945,7,7,8,62901,17077,662,544,9999,D,3,0,1,0,0,0,1,0,1,0
017731,4,2,2,2,5,2,3,3,4,2, , , , , , ,3, , , , , , ,2,3,2,2,4,1,1,1,3,3,2,1,3,2,4,2,2,1,1,1,1,2,1,2,2,1, ,1,2,2, ,2, ,1,1,2,3,1,1,2,4,1,1,1,0,1,1,0, , , , , , , , , , , ,2,6,4,5,4, ,1,31, , , , , , , , , , , ,2,2,1958,62948,1,2,6,62948,17199,662,544,9999,C,3,0,1,1,0,0,2,0,0,0
017774,3,1,1,1,2,5,5,4,1,7, , , , , , ,7, , , , , , ,3,3,2,4,2,1,2,2,3,1,5,1,1,5,5,3,2,2,2,1,2,2,2,2,2,2, ,1,2,1, ,1, ,1,1,3,4,5,1,3,1,3, , , , , , , , , , , , ,2,1,1,2,3,2,4,2,1,1,1, ,5, , , , , , , , , , , , , ,1900,99999,1,3,8,61244,17161,246,192,1934,B,3,0,0,0,0,0,0,0,1,1
017947,3,1,2,2,3,3,1,1,3,6, , , , , , , , , , , , , ,2,3,1,4,2,2, ,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1, ,1,2,2, ,2, ,1,1,2,2,1,2,3,3,3, , , , , , , , , , , , ,1,2,1,2,1,2,6,4,6,3,1, ,1,2, , , , , , , , , , ,5,3,1948,61401,1,2,7,61401,17095,246,192,9999,D,3,0,0,0,0,0,0,1,0,1
017949,4,2,2,3,3,4,4,2,4,2,3,1,5, , , ,6, , , , , , ,2,3,1,5, ,1,1,1,3,1,1,1,1,1,1,3,2,1,1,2,2,2,1,2,2,2, ,1,1,2, ,2, ,1,1,1,3,4,1,2,3,2, , , , , , ,1,4,0,4,0,1, , , , , ,1,6,4,6,1,1, ,16, , , , , , , , , , , ,1,3,1969,62471,1,2,6,62471,17051,760,626,9999,D,3,1,1,1,0,1,4,0,0,0
017951,4,2,2,1,2,3,1,1,4,2, , , , , , ,6, , , , , , ,2,3,1,2,3,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,2,2,1,1,1, ,1,2,1,2, ,2, ,1,1,2,1,1,2,3,3,2, , , , , , ,1,1,3,4,5,0, , , , , ,2,3,3,5,2,1, ,13, , , , , ,2, , , , , ,1,3,1964,62234,1,2,6,62234,17119,760,626,4118,A,3,0,1,0,0,0,1,0,0,0
017961,1,1,2,1,2,3,2,2,2,1,2, , , , , ,6, , , , , , ,2,3,1,3,2,1,1,2,1,1,1,2,2,1,2,3,2,1,2,2,2,2,2,1,2,1, ,1,1,1, ,1, ,2,2,2,1,1,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,1,1,6,2,2,2,1, ,5, , , , , , , , , , , , , ,1974,60640,1,2,6,60640,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
018037,1,3,1,1,2,3,2,2,2,1, , , , , , ,6, , , , , , ,2,3,1,4,2,1,1,2,3,4,4,4,1,1,5,1,2,2,1,2,2,2,1,1,1, ,3,2,2,1, ,1, ,1,1,1,1,2,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,2,1,7,1,1,5, ,3, , , , , , , , , , , , , , ,1966,60646,1,2,7,60641,17031,196,140,1698,A,3,1,0,0,0,0,1,0,0,0
