DownSt_NW,vet_1recodecol,vet_2recodecol,Area618,AreaSE618,Longitude,DownSt_South,UnionDum,pen_bnkil_dum,Area4,id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_K12,cuts_he,cuts_uni31,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_inc_temp,tax_temp_inc45,tax_inc_mil,tax_inc_grad,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_rights,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideology2,party_leans,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth1,rac_eth_other,neighborhood,hhinc1,party_aff1,ideology,vet_self,vet_dum_ue,vet_dum_underem,vet_dum_ptsd,vet_dum_va,vet_dum_phy,vet_dum_vbi,vet_dum_homeless,vet_dum_tech,vet_dum_college,vet_dum_sui,vet_dum_drug,vet_dum_famrel,vet_dum_other,vet_dum_DKNR,vet_1recode,vet_2recode,vet_cc_econ,vet_cc_mental,vet_cc_health,vet_cc_va,vet_cc_edu,vet_cc_other,vet_cc_DKNR,vet_cc_respect,N3_cat,N4_cat,City,County,Latitude,Chicago,CollarCounty,Cook_NoChi,Chi_Suburbs,DownState,area_chi,area_suburbs,area_downstate,vet_family2,AreaCode,vet_va_health,app_rau_col,app_kirk_col,app_oba_col,app_dur_col,vet_you_fam,feel_priv_col,feel_pub_col,feel_mus_col,feel_lds_col,RE_Col,usa_1,rway_usa,rway_il,rway_local,N3_B,RE_W,N3_ORE,RE_B,N3_W,RE_ORE,Age_col,Age__1,Age__2,Age__3,Age__4,HHI_Col,BA_yes,Female,Emp__FT,Emp__PT,Emp__Ret,Emp__Not,Emp__DKNR,Dem,Ind,Rep,Party__DKNR,Lib,Mod,Con,vet_va_health2,Generation,hhinc,party_aff,rac_eth
1,9,9,0,0,87.68,0,1,1,2,027134,2,2,1,1, ,1,2,1,2,1,1,1,1,5,5,5,2,1,1,1,3,2,2,2,2,1,1,2,1,1, ,2,2,1,4,3,1,4,2, ,1,2,14, , , ,9,7,0,7,7,2,3,0,0,4,1,1,3,2,5,5,1,1,2,5,1,3, ,1,1,1,2, , ,3,2,60660,9,1950,4, ,10,2,1,3,1, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,10,10,Chicago,Cook,41.83,1,0,0, , , , , ,2,773847312,0,1,1,3,3,2,5,5,1,1,3,1,1,0,1, ,0, ,0, ,1,3,0,0,1,0,1, ,1,0,0,1,0,0,1,0,0,0,0,0,1,2,2,1,1,3
1,1,3,0,0,88.01,0,0,0,2,027935,2,2,1,1, ,1,1,1,2,1,2,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,1,1,3,2,2,2,1,1, ,1,3,2, ,6, ,7,2,3,1,1,0,0,2,3,2,2,2,1,1,5,2,1,2,3,1,4,2,1, ,2,5, ,1,2,5,1,60148,1,1994,1, ,7,1,2,1,2, ,1, , , ,1, , , , , , , , ,2,6,1,0,1,0,0,0,0,0,3,3,Lombard,Dupage,41.87,0,0,0, , , , , ,1,630773312847,1,3,3,3,3,3,5,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4,1,2,1
1,1,1,0,0,87.68,0,0, ,2,029104,2,2,1,1, ,1,1,2,2,2,2,3,3,9,1,4,2,3,1,3,2,1,2,2,2,2,1,2,3,2,4,1,3,4,5,3,4,1,1, ,3,2,2, ,1, ,0,7,7,3,7,7,2,0,0,3,3,3,1,1,5,5,1,1,3,3,6,1,1, ,2,3,1, ,2,5,2,60620,4,1977,5, ,9,4,3,2,2,1,1, , , , , , , , , , , , ,2,1,1,0,0,0,0,0,0,0,2,4,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312,0,2,2,9,1,4,5,5,1,1,3,2,0,0,0,0,0,1,0,0,1,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,3,2,3,3
 ,9,9,1,1,88.91,1,1,1,4,022999,3,2,1,1, ,1,2,1,2,1,3,2,5,2,5,3,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1, ,1,2,14, , , ,7,1,2,7,7,0,0,1,1,2,1,1,3,1,1,1,1,1,5,3,6,1,2, ,1,4, ,1,2,5,2,62864,2,1987,1, ,8,4,3,2,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Mount Vernon,Jefferson,38.31,0,0,0, , , , , ,2,618,0,1,3,1,3,4,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,2,0,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,4,2,3,1
 ,1,9,0,0,88.17,1,0,1,4,024083,3,2,1,1, ,1,1,2,2,2,2,4,4,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,2,2,2,1,2,1,1, ,1,2,2, ,14, ,3,7,0,7,2,0,0,2,2,2,1,1,3,3,4,4,5,5,3,5,8,1,2, ,2,1,1, ,1,5,2,61920,2,1987,1, ,7,3,9,3,2, ,1, , , , , , , , , , , ,1,2,14,1,0,0,0,0,0,1,0,3,3,Charleston,Coles,39.48,0,0,0, , , , , ,2,217,0,3,3,1,1,4,2,2,5,5,1,2,0,0,0,0,1,0,0,1,0,2,0,1,0,0,2,1,0,1,0,0,0,0, , , , ,0,0,1,2,4,1,9,1
1,2,3,0,0,87.78,0,0,0,2,026495,2,2,1,1, ,1,1,3,2,2,3,9,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1, ,1, ,1,1,4,2,2,2,1,1, ,2,1,3, ,4, ,7,5,5,7,7,4,7,2,2,3,2,2,3,2,2,2,2,2,2,2,1,3, ,1,2,1,1, ,2,2,1,60302,9,1950,2, ,3,1,1,1,1, , ,1,1, , , , , , , , , , ,3,4,0,1,0,1,0,0,0,0,1,1,Oak Park,Cook,41.88,0,0,1,1,0, , , ,1,312708773,1,9,1,3,3,1,1,1,1,1,2,3, ,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1,1,2
1,3,2,0,0,87.68,0,0, ,2,029488,2,2,1,1, ,1,1,3,2,1,2,9,5,5,5,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,4,5,3,2,1,1, ,2,3,4, ,3, ,0,0,2,7,3,0,0,0,0,3,3,2,1,1,2,2,1,5,3,4,3,1,1, ,2,5, ,2, ,5,1,60639,7,1964,4, ,4,4,1,3,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,2,2,Chicago,Cook,41.83,1,0,0, , , , , ,1,773847312815,1,9,3,3,3,3,1,1,1,5,3,3, ,0,1,0,0,1,0,0,1,3,0,0,1,0,3, ,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1,3
 ,2,3,1,0,89.71,1, ,0,4,022418,3,1, , ,1,1,1,2,2,1,3,5,4,2,4,2,2,2,2,2,3,2,2,1,3,2,2,1, ,2,4,1,2,2,3,2,1,4,5, ,4,2,3, ,4, ,5,1,7,5,5,3,7,0,5,1,2,2,3,3,2,2,4,4,1,4,1,5, , , ,1,1, ,1,5,1,62286,4,1978,1, ,1,1,1,3,2, , ,1,1, , , , , , , , , , ,3,4,0,1,0,1,0,0,0,0,1,1,Sparta,Randolph,38.15,0,0,0, , , , , ,1,618,1,3,3,1,3,3,1,1,2,2,1,2,0,0,1,1,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,1,1,1
1,2,5,0,0,89.69,0,0,1,3,025286,3,1, , ,1,1,2,2,2,2,5,2,2,4,2,3,2,2,2,2,2,2,2,2,2,1,2,1, ,2,2,1,1,4,2,2,2,2,1, ,2,2,3, ,13,WE DONT TAKE ENOUGH CARE OF OUR VETERANS; IT IS HARD FOR VETERANS TO COME OUT OF THE MILITARY AND FIND A JOB; OVERALL HELP AND ASSIST THE PEOPLE TAKE CARE OF OUR COUNTRY,0,2,2,7,7,7,7,7,7,1,1,3,3,1,2,1,1,1,3,4,1,1,1, ,2,4, ,1,2,5,1,61071,5,1971,1, ,8,4,1,3,2, , ,1, , , , , , , , , ,1, ,3,18,0,1,0,0,0,0,0,1,3,3,Rock Falls,Whiteside,41.77,0,0,0, , , , , ,1,815,0,1,1,3,1,3,1,1,1,1,1,2,0,0,0,0,1,0,0,1,0,2,0,1,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,3,2,1,1
 ,1,3,0,0,90.53,1, ,0,4,026770,3,1, , ,1,1,2,2,2,2,5,2,9,1,1,5,2,3,2,3,3,2,2,2,2,3,2,1, ,3, ,3,3,4,5,3,4,2,5, ,1,1,7, ,13,PAYING FOR THEIR MEDICINE,7,0,0,7,7,5,5,0,0,2,2,3,3,3,3,3,5,3,1,6,4,4, , , ,2,1, ,2,5,1,62050,9,1953,1, ,7,9,2,9,2, , , , , , ,1, , , , , ,1, ,7,15,1,0,1,0,0,0,0,0,3,3,Hillview,Greene,39.44,0,0,0, , , , , ,1,217,1,1,9,1,1,3,2,2,5,2,1,2,0,0,0,0,1,0,0,1,0,3,0,0,1,0, ,0,1,0,0,0,1,0,0,1,0,0, , , ,1,2,9,2,1
1,9,9,0,0,88.9,0,0,1,3,028361,3,1, , ,1,1,1,2,2,2,2,4,9,4,4,3,2,1,2,2,2,2,2,1,2,2,2,3, ,1, ,1,1,2,4,2,1,1,1, ,1,2,14, , , ,2,0,0,5,5,5,0,0,0,2,1,3,2,1,5,5,1,5,5,2,3,1,1, ,2,2,1, ,2,5,2,61011,7,1962,1, ,8,7,1,1,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Caledonia,Boone,42.4,0,0,0, , , , , ,2,815,0,3,9,3,3,4,5,5,1,5,1,2,0,0,0,0,1,0,0,1,0,3,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,4,1,1
 ,2,2,0,0,90.21,1, ,1,4,029471,3,1, , ,1,1,1,2,2,3,3,2,9,1,4,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,3,5,1,2,1,1, ,2,2,10, ,3, ,7,5,5,6,7,3,2,1,1,3,1,1,2,2,2,2,4,3,3,4,4,4, , , ,3,1, ,2,5,1,62691,8,1958,1, ,8,4,2,3,2, , ,1, , , , , , ,1, , , , ,10,3,0,1,0,0,0,0,0,0,3,3,Virginia,Cass,39.95,0,0,0, , , , , ,1,217,0,1,9,1,3,3,1,1,2,2,1,2,0,0, ,0,1,0,0,1,0,3,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,2,2,1
1,1,3,0,0,88.07,0,1,1,2,026257,2,2,1,1, ,1,2,2,2,1,2,1,4,1,4,3,2,1,1,2,2,2,2,2,1,1,2,1, ,1, ,1,1,2,2,1,1,1,1, ,2,3,1, ,4, ,0,0,7,0,0,1,7,0,0,3,1,1,3,3,1,1,2,3,6,5,6,1,2, ,1,1,1, ,1,5,1,60002,9,1954,1, ,7,5,3,3,2,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Antioch,Lake,42.47,0,1,0, , , , , ,1,847224,1,1,3,1,3,3,1,1,1,2,1,2,0,0,1,0,1,0,0,1,0,3,0,0,1,0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2,2,3,1
1,3,3,0,0,87.61,0,0,1,2,024199,2,1, , ,1,1,2,2,1,1,3,9,9,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,4,5,2,4,1,1, ,3,2,5, ,4, ,7,7,2,0,0,1,0,3,3,1,1,1,1,1,4,4,4,3,3,3,7,3, ,5,2,6, ,9, ,5,1,60417,11,1940,1, ,9,9,3,2,2, , , ,1,1, , , , , , , , , ,5,4,0,0,1,1,0,0,0,0,2,4,Crete,Will,41.45,0,1,0, , , , , ,1,708,2,9,9,1,1,3,2,2,2,2,1,2,0,1,1,0,1,1,0,0,0,4,0,0,0,1, , ,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,9,3,1
1,3,2,0,0,87.99,0,0, ,2,026797,2,1, , ,1,1,2,3,1,1,2,2,4,4,5,2,1,2,2,1,3,3,2,3,2,2,1,2,2,2,3,1,2,2,2,1,5,1,1, ,2,3,4, ,3, ,0,7,7,7,7,7,7,0,1,3,3,1,2,1,2,2,5,5,6,3,1,3, ,1,2,1,2, , ,5,2,60007,13,1929,1, ,7,2,1,2,2, , ,1,1, , , , , , , , , , ,4,3,0,1,0,1,0,0,0,0,3,3,Elk Grove Village,Cook,42,0,0,1,1,0, , , ,2,847773630224708,1,1,3,3,3,4,1,1,5,5,1,3, ,1,1,0,1,0,0,1,0,4,0,0,0,1,1, ,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1
1,3,1,0,0,87.96,0,0,0,2,023791,2,1, , ,1,1,1,3,3,1,1,1,3,4,4,3,2,2,2,1,1,2,2,3,1,1,2,1, ,1, ,1,2,1,4,2,4,1,1, ,2,2,13,MEDICAL COSTS,2, ,0,7,7,2,2,7,1,0,0,3,2,2,1,1,2,2,2,3,5,2,3,1,1, ,2,4, ,3, ,5,2,60048,8,1955,1, ,9,7,1,1,2, ,1, , , , , , , , , , ,1, ,15,2,1,0,1,0,0,0,0,0,2,4,Libertyville,Lake,42.28,0,1,0, , , , , ,2,847773224,1,1,2,3,3,4,1,1,1,2,1,3, , ,1,0,1,1,0,0,0,3,0,0,1,0,5, ,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,4,1,1
1,3,1,0,0,88.07,0,0,1,2,025877,2,1, , ,1,1,2,1,2,1,3,4,5,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1, ,2,1,1,2,2,2,1,1,2,1, ,1,3,4, ,1, ,0,2,2,7,7,0,0,0,0,3,1,1,1,1,2,2,2,2,6,1,7,1,1, ,2,3,1, ,1,5,1,60002,9,1953,1, ,8,6,3,1,2,1, , ,1, , , , , , , , , , ,4,1,1,0,0,1,0,0,0,0,3,3,Antioch,Lake,42.47,0,1,0, , , , , ,1,847224,1,3,3,1,1,3,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,3,0,0,1,0,5,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,2,3,3,1
 ,1,3,0,0,89.64,1,1,0,4,029623,3,1, , ,1,1,2,3,2,3,3,1,3,2,4,3,2,3,2,2,1,2,1,2,2,2,3,2,2,1, ,1,1,2,5,3,1,2,1, ,1,2,7, ,4, ,0,3,7,7,7,2,5,0,0,3,2,2,4,4,1,1,2,2,6,3,8,1,3, ,1,1,1, ,2,5,1,62704,14,0,1, ,8,5,9,2,2, , , ,1, , ,1, , , , , , , ,7,4,1,0,0,1,0,0,0,0,3,3,Springfield,Sangamon,39.78,0,0,0, , , , , ,1,217,1,1,2,1,3,3,1,1,1,1,1,3, ,0, ,0,1,0,0,1,0, , , , , ,4,0,1,1,0,0,0,0, , , , ,0,1,0,1,0,2,9,1
1,2,3,0,0,87.79,0,1,0,2,029044,2,1, , ,1,1,2,1,3,1,1,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1, ,1,1,1,4,2,2,2,1, ,4,3,13,INTEGRATING INTO SOCIETY.,13,THE PENSION FUND.,0,7,2,7,7,5,2,0,3,3,2,2,1,1,1,1,2,2,6,1,1,3, ,3,1,1,1, ,2,5,2,60463,13,1934,7, ,10,9,1,1,2, , , , , , , , , , , , ,1, ,16,17,0,1,0,1,0,0,0,0,10,10,Palos Heights,Cook,41.66,0,0,1,1,0, , , ,2,708,1,1,1,1,3,4,1,1,1,1, ,1,1, ,1, , , , , , ,4,0,0,0,1, ,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,9,1,7
1,9,9,0,0,87.76,0, , ,2,024836,2,1, , ,1,1,2,3,3,3,2,9,9,3,5,2,2,3,3,3,2,3,2,2,2,1,2,2,3,3, ,3,3,4,5,2,3,3,2, ,2,2,14, , , ,5,6,1,6,5,6,5,2,1,4,3,2,2,1,5,5,1,5,5,6,5,4, , , ,3,1, ,2,5,2,60459,1,1990,1, ,6,8,3,9,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,2,2,Burbank,Cook,41.74,0,0,1,1,0, , , ,2,708,0,9,9,2,3,4,5,5,1,5,1,3, , , ,0,1,1,0,0,0,1,1,0,0,0, ,0,1,0,0,0,1,0,0,0,1,0, , , ,2,4,9,3,1
1,3,1,0,0,88.04,0,1,0,2,026242,2,1, , ,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,1, ,3,1,4, ,2, ,2,7,7,7,7,3,3,3,0,2,2,2,3,3,1,1,3,2,2,4,1,3, ,3,1,1,1, ,2,2,2,60074,12,1937,1, ,7,9,1,3,1, ,1, ,1, , , , , , , , , , ,4,2,1,0,0,1,0,0,0,0,3,3,Palatine,Cook,42.11,0,0,1,1,0, , , ,2,847630224,1,1,1,1,1,2,1,1,2,1,1,2,0,0,1,0,1,0,0,1,0,4,0,0,0,1, ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,9,1,1
1,1,3,0,0,87.72,0,0,0,2,028261,2,1, , ,1,1,1,1,1,1,1,1,1,5,5,1,2,2,2,2,2,2,2,2,1,1,1,1, ,1, ,1,2,1,4,2,2,1,1, ,2,2,1, ,4, ,0,2,7,7,7,3,0,0,0,3,2,2,1,1,1,1,2,2,6,3,3,3, ,1,2,4, ,1,2,5,1,60091,10,1947,1, ,8,9,1,2,2,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Wilmette,Cook,42.07,0,0,1,1,0, , , ,1,847,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,4,0,0,0,1, ,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,9,1,1
1,1,2,0,0,87.72,0,0,0,2,022784,2,1, , ,1,1,1,2,2,1,3,9,4,5,5,3,2,2,1,1,2,2,2,2,1,1,1,2,2,1, ,1,1,2,2,3,2,2,1, ,2,3,1, ,3, ,2,0,7,7,7,2,4,0,0,2,2,2,2,4,1,1,2,3,6,2,2,2,1, ,2,1,1, ,1,5,2,60471,9,1953,1, ,1,9,1,1,2,1, ,1, , , , , , , , , , , ,1,3,1,1,0,0,0,0,0,0,1,1,Richton Park,Cook,41.48,0,0,1,1,0, , , ,2,708,0,9,3,3,3,4,1,1,1,2,1,2,0,0,1,1,1,0,0,0,0,3,0,0,1,0, ,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,9,1,1
1,2,1,0,0,87.68,0, ,0,2,023447,2,1, , ,1,1,2,3,2,2,2,9,2,4,5,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,3,5,1,1,3,1, ,2,2,3, ,1, ,7,2,2,2,7,1,0,0,0,2,2,2,2,1,1,1,2,4,4,4,1,4, , , ,1,1, ,1,5,1,60619,8,1955,2, ,1,2,1,3,2,1, ,1, , , , , , , , , , , ,3,1,1,1,0,0,0,0,0,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,1,773312,0,9,1,3,3,3,1,1,1,2,2,3, ,0,0,1,0,0,1,0,0,3,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,1,1,2
1,2,1,0,0,87.68,0,0,0,2,025154,2,1, , ,1,1,2,2,2,2,4,9,1,2,5,3,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,4,4,2,2,1,5, ,2,3,3, ,7, ,3,7,1,2,7,0,0,0,0,2,2,2,3,3,3,3,4,3,3,2,3,3, ,1,2,1,1, ,1,5,1,60644,10,1948,2, ,3,2,1,1,2, , ,1, , , ,1, , , , , , , ,3,7,1,1,0,0,0,0,0,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,1,773312,0,9,1,1,3,3,2,2,2,2,2,2,0,0,0,1,0,0,1,0,0,4,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2,2,1,1,2
1,9,9,0,0,87.68,0,1,0,2,027218,2,1, , ,1,1,1,3,2,1,3,1,9,3,9,4,2,2,2,2,2,1,2,2,3,2,1,2,2,2,3,1,1,4,5,3,4,2,1, ,3,3,14, , , ,0,0,0,1,1,0,0,0,0,3,2,2,4,4,1,1,1,5,3,6,3,1,5, ,1,5, ,2, ,5,2,60655,5,1973,2, ,3,3,1,9,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312,0,1,9,2,9,4,1,1,1,5,2,3, ,0,1,1,0,0,1,0,0,2,0,1,0,0,2, ,0,1,0,0,0,0,1,0,0,0, , , ,2,3,1,1,2
1,9,9,0,0,88.29,0,0,0,2,029736,2,1, , ,1,1,2,1,1,1,3,9,5,1,4,3,2,3,2,1,3,1,2,1,3,2,2,1, ,1, ,2,1,4,2,2,1,2,2, ,2,2,14, , , ,0,1,2,4,7,0,0,0,0,2,2,2,2,1,2,5,1,2,1,5,6,1,1, ,2,4, ,1,1,5,2,60506,7,1962,2, ,3,1,3,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,1,1,Aurora,Kane,41.76,0,1,0, , , , , ,2,630,0,9,3,1,3,4,1,5,1,1,2,1,1,1,1,1,0,0,1,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,3,2
1,3,3,0,0,87.92,0,0,0,2,023026,2,1, , ,1,1,1,1,1,1,2,5,9,4,9,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,4,1,2,1,4,2,1,1,1, ,2,3,4, ,13,AFFORDIBILITY OF HEALTHCARE,7,7,1,7,7,5,5,0,0,3,2,2,1,4,5,5,5,5,5,6,9,1,4, ,2,6, ,9, ,5,1,60521,14,0,1, ,10,9,9,9,2, , , ,1, , , , , , , , ,1, ,4,15,0,0,1,1,0,0,0,0,10,10,Hinsdale,Dupage,41.8,0,0,0, , , , , ,1,630708,2,3,9,3,9,3,5,5,5,5,1,1,1,1,1, ,1, ,0, ,0, , , , , , , ,0,1,0,0,0,0,0,0,0,1, , , ,1,0,9,9,1
1,1,3,0,0,87.98,0,0,1,2,026667,2,1, , ,1,1,2,2,2,2,5,5,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,2,3,2,1,4,4,1, ,1,2,1, ,4, ,7,0,0,7,7,0,0,7,7,2,1,1,2,2,4,4,4,2,2,4,4,3, ,3,2,4, ,1,2,5,1,60004,11,1940,5, ,7,6,2,3,2,1, , ,1, , , , , , , , , , ,1,4,1,0,0,1,0,0,0,0,3,3,Arlington Heights,Cook,42.09,0,0,1,1,0, , , ,1,847312224,1,3,1,1,1,3,2,2,2,1,3,2,0,0,0,0,0,0,0,1,1,4,0,0,0,1,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,2,3
1,9,9,0,0,88.12,0,0,1,2,028197,2,1, , ,1,1,1,2,2,2,3,9,4,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,4,1,2,1,2,1,4,6,7,WHEELCHAIR,1,3,14, , , ,0,6,5,7,3,7,3,0,0,3,1,1,1,4,4,4,5,5,4,4,8,2,4, ,2,5, ,3, ,2,1,60169,6,1967,1, ,10,5,9,3,1, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,10,10,Hoffman Estates,Cook,42.04,0,0,1,1,0, , , ,1,224,0,9,3,1,1,1,2,2,5,5,1,2,0,0,0, ,1, ,0, ,0,3,0,0,1,0,4, ,0,0,1,0,0,0, , , , ,0,0,1,2,3,2,9,1
1,1,9,0,0,87.68,0, ,1,2,029236,2,1, , ,1,1,2,2,1,1,2,5,4,1,4,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,4,1,1,2,2,1,1,2,1, ,1,3,1, ,14, ,0,1,2,7,7,2,2,2,1,1,1,1,3,3,1,1,4,4,5,5,5,4, , , ,2,1, ,2,5,2,60616,3,1981,1, ,7,2,3,3,2,1, , , , , , , , , , , , ,1,1,14,1,0,0,0,0,0,1,0,3,3,Chicago,Cook,41.83,1,0,0, , , , , ,2,312773630,0,3,3,1,3,4,1,1,2,2,1,2,0,1,1,0,1,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,1,3,1
1,9,9,0,0,87.68,0,1,1,2,022815,2,1, , ,1,1,1,2,2,1,2,9,9,5,9,3,3,1,3,3,2,2,2,1,1,1,2,1, ,1, ,1,1,1,4,2,4,1,4, ,2,3,14, , , ,0,0,0,0,0,0,0,0,0,3,1,3,2,2,2,2,5,5,6,4,3,1,3, ,1,5, ,3, ,5,2,60201,11,1941,1, ,7,6,1,3,2, , , , , , , , , , , , , ,1,14,14,0,0,0,0,0,0,1,0,3,3,Evanston,Cook,42.04,0,0,1,1,0, , , ,2,847312,0,9,9,3,9,4,1,1,5,5,1,2,0,0,1,0,1,0,0,1,0,4,0,0,0,1,5, ,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,3,1,1
1,1,3,0,0,87.68,0,0,1,2,024758,2,1, , ,1,1,2,2,3,3,4,2,9,4,9,5,3,3,1,1,1,1,1,1,2,2,2,2,3,3, ,1,2,4,5,3,2,5,2, ,2,3,1, ,13,GETTING THEIR PENSIONS OR WHAT THEY ARE OWED,0,1,1,9,7,9,1,9,9,1,1,1,3,1,5,5,4,2,3,3,3,3, ,3,2,3,1, ,2,5,2,60626,14,0,7, ,10,9,1,2,2,1, , , , , , , , , , , ,1, ,1,17,1,0,0,1,0,0,0,0,10,10,Chicago,Cook,41.83,1,0,0, , , , , ,2,773312847,1,1,9,3,9,4,5,5,2,1, ,2,0, , , , , , , , , , , , , , ,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,9,1,7
1,1,2,0,0,87.68,0,0,0,2,026544,2,1, , ,1,1,2,2,2,2,5,3,3,5,4,2,2,1,3,3,3,2,2,2,2,2,3,2,2,2,4,1,1,4,5,3,5,6,8, ,3,3,7, ,11, ,0,0,0,7,7,0,0,0,0,4,2,2,2,4,1,1,5,5,1,6,2,3, ,1,2,1,1, ,2,5,1,60620,12,1939,2, ,1,1,1,9,2, , , , , , ,1, , , ,1, , , ,7,11,1,1,0,0,0,0,0,0,1,1,Chicago,Cook,41.83,1,0,0, , , , , ,1,773312,0,2,2,3,3,3,1,1,5,5,2,2,0,0,0,1,0,0,1,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0, , , ,2,1,1,1,2
